id_unique;objet;categorie
0B9ET4LH09;evaluation de la convention triennale avec l'association office pour la langue et la culture d'alsace;culture
45MY4HTDJG;realisationd 'une recherche action aux fins d'evaluer la mise en place de l'alternance integrative dans les diplomes de travail social;social
SSE01GL450;eval des actions concourrant a la reussite scolaire et educative dans les territoires prio de la politique de la ville en region pacas;éducation-recherche
6J9HSSW10A;eval du 4e plan departemental d'action pour le logement des personnes defavorisees et elaboration du 5e pdalpd;logement
0WW0BCQ7KF;mission d'evaluation relative a l'impact des aides regionales dans la creation et le developpement des entreprises en guadeloupe rectificatif;fiscalité-économie
CE0KD2J2WO;questionnaire pour evaluer la campagne changeons de point de vue sur l'eau;environnement
V3UTU0MEF0;eval du dispositif communautaire 2007 2011 pig de lutte contre le mal logement et promotion des loyers maitrises et de l'habitat durable au sein du parc prive;logement
7MIKHB2XJH;eval du plan d'action 2011 2014 du volet eco et sociale et solidaire du plan metropolitain de dvlopt eco;social
U25NU0GJYM;eval du prgrme energy star : enquete sur la penetration sur le marche de l'efficacite energetique des equipements de bureau et tests de conformite;environnement
W8ZAOM88AS;eval de la plus value des unites de soins specialisees sur les unites de soins classiques dans le traitement des avc;santé
1I1IYZLRB0;etude des elements de l'eval socio eco du reseau de transport du grand paris;environnement
69JV1BH0GJ;eval du dispositif regional en matiere d'equipements des lyceens et apprentis;éducation-recherche
RFAKN00GIT;evaluation des aides a la sensibilisation et a l'education a l'environnement;social
920BOH7VDA;evaluation du fonctionnement reel de la politique climatique de l'ue;environnement
J2UHQGGXJ0;formations a l'eval des pp d'aide au developpement et de projetde coop;social
LFXLLNWG14;eval de la prevention des rps et la demarche qualite de vie au travail a la caf;emploi-insertion
9QS5NOUTRF;eval intermediaires de l'aide iap octroyee a des prgmes en faveurs de plusieurs pays;social
M866WEYXKD;eval des dispositifs de soutien de rennes metropole aux etablissements d'enseignement superieur et de recherche;éducation-recherche
GXJ3X06NEB;evaluation des actions sociales d'ivoire coton;social
PPEPK6O2SE;etude evaluative et prospective de la politique de developpement culturel de la region limousin;culture
ZVGT34EOI9;eval des politiques de mediation  preention de la delinquance et de l'acces aux droit pour les territoires de la politique de la ville sur l'agglomeration dijonnaise;urbanité-transports
2VHSO7C9GT;eval du contrat territorial pour la protection de l'eau de la region de beuzeville;environnement
CGIK523JJ3;eval  preco et mise en oeuvre pour les demandes de prestations de compensation du handicap  aides techniques  amenagement logement et amenagement vehicule;urbanité-transports
6TT60C5NZ5;evaluation de la contribution de la defiscalisation aux investissements outre mer dans la plaisance;fiscalité-économie
7EOMM0BK63;evaluation ex post de la politique de cohesion finances par le fonds de cohesion;social
MR8Q1KUWMJ;evaluation du programme fruits a l'ecole;éducation-recherche
DQG2OC7ZWK;eval de la politiqu de plans de gestion de l'espace rural et periurbain;urbanité-transports
F40ZRDGSHO;eval du prgrme gouvernemental passeport pour l'economie numerique;fiscalité-économie
ZWLGYS6PGP;amo pour la definition  la mise en oeuvre et le deploiement sur les territoires d'outils dematerialises de suivi   evaluation de la politique territoriale de l'eau;environnement
12MLZLBY63;prestation d'etudes pour le suivi et l'evaluation du projet regional de sante prs de l'ars bretagne;santé
RI89YC6ZJ9;mission d'acc dans une demarche d'eval des actions municipales et de diag dans le cadre du contrat enfance   jeunesse;social
R24BY16POK;realisation de formations a l'evaluation des politiques publiques d'aide au developpement et a l'evaluation des projets de cooperation;social
5SL3SDD0TG;eval de l'offre d'insertion de l'isere;emploi-insertion
HOULL7ZMOW;eval des modes de publicite ou de contrepartie d'image realisees sur les investissements  projets ey evenements subv par la region ra;fiscalité-économie
HB5Q1VGMM7;evaluation aupres des parents du carnet de sante n° cerfa 12593*01;santé
NKTJEDJ941;evaluation de l'offre d'insertion du departement de l'isere;emploi-insertion
GHS49HWSO7;production du rapport d'eval finale gestion durable de la ressource en eau dans le systeme du rift est africain;environnement
I3RQGTNQ5R;evaluation des politiques de mediation  prevention de la delinquance et de l'acces aux droits pour les territoires de la politique de la ville sur l'agglomeration dijonnaise;urbanité-transports
2UBBCM84OY;realisation d'une prestation d'assistance au comite d'evaluation du conseil general de l'environnement et du developpement durable cgedd;environnement
XKTGONSYOL;etude pour la mise en place d'un systeme d'auto evaluation sur la responsabilite societale des entreprises rse;fiscalité-économie
I166TEUTRR;realisation d'une etude ayant pour objet l'evaluation du livret de competences experimental dans un echantillon d'etablissements d'enseignement secondaire;éducation-recherche
12TLEAB9UX;evaluation externe du service d'aide a domicile du c c a s de hazebrouck;social
WUVS79M3QK;evaluation de 6 reseaux de sante;santé
ALWL405J16;bilan evaluation et revision du sage des bassins versants du vailly et du robec;emploi-insertion
S4BTPRSGRF;evaluation de la politique enfance jeunesse et propositions d'evolution sur le canton de saint ciers sur gironde;social
18DY8CWZCH;eval du processus de relogement ou de non relogement des menages dalo;logement
N7LQ7UUSCA;assistance a maitrise d'ouvrage pour une evaluation quinquennale du plan de deplacements urbains pdu de marseille provence metropole   evaluation quinquennale et revision ;urbanité-transports
FANA53DLM3;evaluation du plan de gestion de la reserve naturelle de la roche ecrite et formulation d'elements pour la redaction di nouveau plan national d'action;environnement
8M0ZKIJCGQ;evaluation du dispositif activites nouvelles et nouvelles competences;emploi-insertion
18L5IIYAIO;evaluation de la fonction tete de reseau de l'apca agr;environnement
DAVFUEWC9U;etude evaluative de la politique familiale jeunesse : experimentations adolescents;social
HFIXQZK21T;eval des modes dd'organisation du crj de basse normandie au regard de la politique de la region pour la jeunesse;social
RUNIUTVXR3;evaluation externe du service d'aide a domicile du c c a s de mions;social
5403FXR9QU;l'ars franche comte a decide de proceder a une evaluation externe de son dispositif de systeme d'information regional ;santé
J8GQ7585RV;evaluation de l'impact du faucardage de plantes aquatiques sur l'etang blanc communes de seignosse  soustons et tosse a mont de marsan cedex;emploi-insertion
Q4ZFPA0CYA;evaluation des aides en faveur de la restauration de la morphologie des milieux aquatiques;social
FOCIQLICVK;etude partielle d'evaluation du contrat global de reference   contrat d'objectifs de gestion de l'eau dans bassins versants du dun et de la veules;environnement
G8XR6B1X5Y;evaluation trasversale de projets dans le domaine du sport et de la sante;santé
0QLICR0YEP;evaluation du programme operationnel fse competitivite regionale 2007 2013 pour l'alsace   optimisation de la strategie de pilotage;fiscalité-économie
NNDPBJ3ZF6;evaluation intermediaire du programme sedelservices energetiques durables en luberon;environnement
9RBNA0EMGN;plan climat energie : elaboration d'un plan d'actions concerte et d'un disp de suivi et d'evaluation;environnement
NJY30R6K7J;evaluation de l'allocation specifique de compensation des surcouts lies aux handicaps des rup feder rup;santé
17V4X0HYXW;mission d'evaluation de la convention pluriannuelle 2008 2010 passee entre la region picardie et l'union regionale des centres permanents d'initiatives pour l'environnement de picardie ;environnement
DNK1J4SFST;evaluation du programme national de recherche environnement sante travail pnrest pour l'anses ;santé
VRZYJ90ETB;evaluation experimentation afsa aide financiere simplifiee agricole;social
PYLJX6BA68;conception et la realisation des evaluations des contrats locaux initiatives climat 2eme generation clic 2;environnement
4M1TRA4904;mission d'expertise et de conseil en finances  fiscalite  evaluation des politiques publiques ;fiscalité-économie
H91NLOSD0E;etude d'evaluation des activites de communication evenementielle a destination des professionnels entreprises et collectivites;fiscalité-économie
C698QPFXER;evaluation de l'allocation specifique de compensation des surcouts lies aux handicaps des rup;santé
FLOF46408R;assistance pour le suivi  l'evaluation et l'animation de la charte vers un developpement durable de la communaute du pays d'aix ;social
QQIS7XAAFB;evaluation et mesures de mise en oeuvre du volet logement du plan departemental d'insertion de la guadeloupe;logement
AG9S77P7BG;bilan evaluation des actions menees et definition d'une politique de protection des ressources en eau utilisees pour la production d'eau potable;environnement
X2VZATWNRU;mise en application du modele crt d'evaluation de l'impact economique et socioculturel des musees du nord pas de calais a lille;culture
AFJNVVUY7K;accord cadre multi attributaire pour les evaluations integrees a un ensemble d'experimentations au service de la politique de la ville a saint denis la plaine;urbanité-transports
S52JACU5GW;evaluation de la politique des schemas d'amenagement et de gestion des eaux sur le bassin rhone mediterranee  a lyon rectificatif;environnement
G8E2XM1CAE;evaluation de l'impact du site sur la qualite des eaux souterraines et realisation d'une enquete de voisinage site mazelier a valenciennes;environnement
PZTUIVM81U;rd 806 communes de bazas  cudos  bernos beaulac et captieux   etudes d'impacts  dossier d'enquete publique et dossiers d'evaluation des incidences sur les sites natura 2000;environnement
BRTK3NU7I4;seine sud   elaboration des dossiers de zac  d'etude d'impact  loi sur l'eau et evaluation au regard du developpement durable  pour la cte agglomeration rouennaise;environnement
4ZZ73LZTHJ;mission d'assistance aupres des animateurs de bassin versant et de sage   suivi et d'evaluation de la politique territoriale de l'eau du conseil regional ;environnement
