"id_unique";"objet"
"S8ETXOPGVO";"evaluation d'impact du programme interreg med 2014 2020relance apres declaration sans suite "
"8OXM91Z2EV";"evaluation d'impact portant sur l'axe 6  massif du jura  du programme operationnel feder franche comte et massif du jura 2014 2020 "
"TLR1Y46K3G";"evaluation d'impact portant sur les axes du programme de cooperation territoriale europeenne interreg v france suisse"
"DIWWV823QD";"evaluation d'impact portant sur les volets recherche et entreprises des programmes operationnels feder fse franche comte massif du jura et bourgogne 2014 2020 "
"ZRXWMBCK8I";"evaluation d'impact relative au dispositif garantie jeunes"
"3LR5910K0F";"evaluation d'impact relative au dispositif journal de la recherche d'emploi"
"W54TE2MTKI";"evaluation d'impact sur la sante   maison sante bellevue"
"YKVSKHIH9W";"evaluation d'impact sur la sante du projet de requalification urbaine et mobilite durable"
"99YXAHLEXV";"evaluation de cinq politiques publiques de la ville de bordeaux"
"LH7H4P3VRM";"evaluation de deux leviers de la politique zones humides de l'agence de l'eau adour garonne"
"QHZXDP1VL8";"evaluation de deux partenariats mis en oeuvre dans le cadre de la politique departementale de soutien aux institutions et lieux de diffusion"
"CW272ZVEB2";"evaluation de l'impact aupres des tres petites entreprises de la mesure inscrite dans la loi de modernisation de l'economie de reduction des delais de paiement apres 2 ans d'application"
"UWAIVGXDNC";"evaluation de l'impact carbone des investissements soutenus financierement par l'etat dans les departements d'outre mer sur la periode 2007 2013"
"6TXYA6QE1W";"evaluation de l'impact d'une adhesion de la ville au sein d'une intercommunalite"
"9QA4RMXRJM";"evaluation de l'impact d'une zone d'expropriation sur la fonctionnalite d'une entreprise pour le conseil general de seine saint denis a bobigny"
"VK3CVAH4XM";"evaluation de l'impact de l'action des investisseurs providentiels business angels en france"
"3YNZNOQGSF";"evaluation de l'impact de l'institut de pathologie du cheval sur la filiere et la recherche equines  a caen"
"VSTYKJUC1V";"evaluation de l'impact de l'octroi de mer dans les dom pour le compte du ministere charge de l'outre mer a paris"
"3H0Q4J0K4R";"evaluation de l'impact de l'ouc et projection du centre ville"
"XA2S2XW45D";"evaluation de l'impact de la charte d'engagement volontaire sur l'image du corps"
"6Y84K5OTLG";"evaluation de l'impact de la formation sst aupres des entreprises"
"8TJMR3N935";"evaluation de l'impact de la loi de modernisation de l'economie en matiere d'urbanisme commercial a paris"
"3IHZP2022K";"evaluation de l'impact de la mise en oeuvre des contrats aides et de leurs aides connexes finances par le departement sur le budget de la collectivite"
"3VENO43RQ3";"evaluation de l'impact des aides ademe sur la remise en etat des decharges non autorisees a angers"
"1327O5IF3U";"evaluation de l'impact des fonds europeens des programmes alcotra  rhone saone  auvergne rhone alpes "
"8SF3D4GR39";"evaluation de l'impact des projets culturels sur le quartier de penhars a quimper"
"K2LO05Y9KP";"evaluation de l'impact des rejets de la nouvelle station d'epuration de fleac sur le milieu recepteur"
"ELJ8AY2UME";"evaluation de l'impact des subventions feder  feader et cper pour la filiere agricole et alimentaire en haute normandie a rouen"
"WUXNRW638T";"evaluation de l'impact des subventions feder cper en haute normandie en matiere de mobilisation des acteurs autour des projets d'amelioration de l'interface ferroviaire des ports du havre et de rouen"
"XJA0XIRCM0";"evaluation de l'impact du service civique sur des jeunes volontaires a paris"
"ZDR66VKQ06";"evaluation de l'impact economique de la politique d'accueil de teletravailleurs dans la cc du pays de murat cantal  cahier des charges a telecharger: auvergnepro com img pdf cahier des charges 2 pdf"
"LLGOTLRGTY";"evaluation de l'impact economique de la politique d'accueil de teletravailleurs dans la communaute de communes du pays de murat  cahier des charges a telecharger ici : http:  bit ly 1ccdegn"
"ZXDF5AHESV";"evaluation de l'impact environnemental de l'activite du service reseaux"
"RDIZL8Z13F";"evaluation de l'impact et de l'efficience des aides publiques directes aux entreprises"
"2YEWVYZIQH";"evaluation de l'impact social et economique du projet de schema d'amenagement de la plage de pampelonne"
"PR4SE113YX";"evaluation de l'impact socio economique du port de commerce de sete sur l'economie locale"
"TAJLO2MYB8";"evaluation de l'impact sur l'emploi des exonerations de charges sociales outre mer : analyse qualitative du comportement des agents economiques "
"8LFLWJBUA0";"evaluation de l'impact sur l'emploi du po feder et etablissement d'un diagnostic territorial strategique en vue de l'elaboration des prochains programmes operationnels europeens a ajaccio"
"5KN12BKA6R";"evaluation de l'impact sur le therain des travaux de remplacement des diffuseurs d'air et du pont suceur file 2 de la station d'epuration de beauvais et mesures compensatoires  diagno"
"P9Z2DIVAFV";"evaluation de l'impact sur les entreprises des aap capital humain"
"M9YC1WQMCO";"evaluation de l'impact sur les prix de la disribution de la loi de modernisation de l'economie lme en matiere d'urbanisme commercial pour le ministere de l'economie  finances et emploi a paris"
"AT4BPYV8CT";"evaluation de l'incitativite et de la selectivite du programme de l'agence de l'eau"
"CV607Z4NSA";"evaluation de l'utilite sociale et de l'impact du service civique sur les beneficiaires finaux et leur environnement pour l'agence du service civique a paris"
"K0IF6GLA9V";"evaluation de la mise en oeuvre du dispositif regional 'politique de la ville   cohesion sociale'"
"M9ZWMS34J7";"evaluation de la nouvelle politique regionale de soutien aux filieres economiques et poles de competitivite"
"RJPVY2IYU4";"evaluation de la place et de l'impact du dispositif reussite educative sur le partenariat et les politiques de droit commun"
"D25Y80YXOW";"evaluation de la politique accueil des usagers bordelais"
"LYRP6YU9SZ";"evaluation de la politique culturelle de la ccpvet presentation d'elements permettant l'evolutionde cette politique dans les dix annees a venir  a nanteuil le haudouin"
"J94LRZVMOI";"evaluation de la politique culturelle de la region haute normandie dans le domaine du spectacle vivant a rouen"
"AGK7NYU48I";"evaluation de la politique culturelle regionale jeunesse en faveur du livre et de la lecture"
"0X4RO2HRHE";"evaluation de la politique d'acces a l'offre des musees bordelais"
"IA9ZXHVR1W";"evaluation de la politique d'accompagnement des sage a orleans"
"W9GUV64D0W";"evaluation de la politique d'aide au fonctionnement des compagnies de spectacle vivant"
"1HK5PB9EU6";"evaluation de la politique d'aide directe et d'accompagnement des entreprises"
"HTQ93S4FZY";"evaluation de la politique d'amenagement numerique sur la metropole bordelaise"
"MAYD4R4O6Z";"evaluation de la politique d'assainissement de l'agence de l'eau adour garonne  a toulouse"
"N9TCX9M4EH";"evaluation de la politique d'assainissement non collectif de l'agence de l'eau adour garonne"
"PF2GB0SQHW";"evaluation de la politique d'eco conditionnalite des aides du conseil regional pour le logement social dans les zones de renouvellement urbain a dijon"
"4IUSD3SX42";"evaluation de la politique d'eco conditionnalite des aides du conseil regional pour le logement social dans les zones de renouvellement urbain a dijon cedex"
"EU5GJZHB3Y";"evaluation de la politique d'education a l'environnement et au developpement durable de la region provence alpes cote d'azur a marseille"
"7VJ7UX22VN";"evaluation de la politique d'ingenierie financiere de la region auvergne rhone alpes"
"QAY3SB9E12";"evaluation de la politique d'insertion socio professionnelle de la metro a grenoble cedex"
"P1G0R0EPEM";"evaluation de la politique de collecte des dechets menagers en porte a porte  evaluation de la politique collecte des dechets   8 route de la piniere"
"S51DSK3KJH";"evaluation de la politique de communication pedagogique de l'agence de l'eau adour garonne"
"JCM9OSZLYM";"evaluation de la politique de controle des organismes de formation"
"R3ZKSOQ7AG";"evaluation de la politique de cooperation decentralisee  de soutien a la solidarite internationale et a la citoyennete europeenne  region centre val de loire"
"NA7HFAGMR8";"evaluation de la politique de developpement economique et de l'innovation du conseil general de l'isere et assistance a la definition de nouvelles modalites d'intervention   contenu det"
"R3UXVGUTQL";"evaluation de la politique de l agence de l eau seine normandie en faveur de la maitrise de l occupation des sols a long terme sur les bassins d alimentation de captage en eau souterraine a nanterre"
"DODB6ZCO71";"evaluation de la politique de l'agence de l'eau adour garonne a toulouse"
"IOUZA9X2P6";"evaluation de la politique de l'agence de l'eau rhone mediterranee corse en matiere d'education a la preservation des milieux aquatiques aupres des scolaires  a lyon"
"5XFA4KYAWU";"evaluation de la politique de l'enfance et de la famille pour le compte du conseil general  a saint etienne"
"GRSJX5UTPZ";"evaluation de la politique de l'habitat a rennes"
"ACALQHJWND";"evaluation de la politique de l'offre de la ville de bordeaux envers les jeunes"
"OO19J0T26D";"evaluation de la politique de la region auvergne en faveur des parcs d'activites a chamalieres"
"32Q46MBO76";"evaluation de la politique de la ville sur le territoire de valenciennes metropole dans la perspective du futur contrat de ville en 2022 etape 1 : selection des candidatures"
"9MC91X5JBL";"evaluation de la politique de lecture publique de bordeaux"
"RB4NNEJOX2";"evaluation de la politique de lecture publique sur le territoire du departement du nord a lille"
"QN4IG5HOPF";"evaluation de la politique de planification urbaine metropolitaine traduite dans le plan local d'urbanisme p l u "
"9OQ755ORJN";"evaluation de la politique de prevention du suicide en milieu carceral"
"ZS3AN29ZLS";"evaluation de la politique de renovation urbaine de l'agglomeration grenobloise"
"AKY54Y246K";"evaluation de la politique de soutien a la production de logements sociaux neufs dans les departements d'outre mer de la guyane et de la reunion pour le ministere charge de l'outre mer a paris "
"8DQN82YI1U";"evaluation de la politique de soutien a la production de logements sociaux neufs dans les departements des antilles  a paris"
"564IXR7NNO";"evaluation de la politique de soutien a la production de logements sociaux neufs dans les departements des antilles pour le ministere charge de l'outre mera paris rectificatif"
"OMQQMB7TM8";"evaluation de la politique de soutien aux opca et au cnfpt  "
"M4W2EENVY0";"evaluation de la politique de soutien de l'etat aux poles d'innovation pour l'artisanat et les petites entreprises"
"2ZWWH2M6NJ";"evaluation de la politique de transport interurbain du pas de calais"
"YS1QUFWBYH";"evaluation de la politique de transports interurbains edgard a nimes cedex 9"
"SOM45XD11R";"evaluation de la politique departementale de la commande publique"
"DE5OH0C7OK";"evaluation de la politique departementale en faveur des personnes agees du loiret"
"3JHOMKK4CO";"evaluation de la politique departementale en matiere de preservation des milieux aquatiques pour le compte du conseil general  a bordeaux"
"TUX90HCVEU";"evaluation de la politique des grappes d'entreprises pour le compte de datar  a paris"
"VKWSBW7YM3";"evaluation de la politique des plans de gestion de l'espace rural et periurbain gerplan 2000 2010"
"3E98BVR9P3";"evaluation de la politique des poles regionaux d'innovation et de developpement economique solidaire prides de la region paca et de ses dispositifs operationnels depuis 2007 a marseille"
